sample_id,image_id,part_group_id,object_group_id,image_path,part_family,part_category,text_category,description,label,source
v3_train_kaggle_59bc991384ec82af_mismatch_2,kaggle_59bc991384ec82af,kaggle50:coil_spring:kaggle_59bc991384ec82af,kaggle50:coil_spring:kaggle_59bc991384ec82af,data/images/dataset_v3/train/coil_spring/coil_spring_train_056_59bc991384ec82af.jpg,chassis,coil_spring,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",MISMATCH,dataset_v3
v3_train_kaggle_1a4ee0786777c220_match_1,kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,data/images/dataset_v3/train/coil_spring/coil_spring_train_057_1a4ee0786777c220.jpg,chassis,coil_spring,coil_spring,"Automotive component: suspension coil spring, part of the vehicle chassis group.",MATCH,dataset_v3
v3_train_kaggle_1a4ee0786777c220_partial_match_1,kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,data/images/dataset_v3/train/coil_spring/coil_spring_train_057_1a4ee0786777c220.jpg,chassis,coil_spring,brake_disc,"Automotive component: brake disc or rotor, part of the vehicle chassis group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_1a4ee0786777c220_mismatch_1,kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,data/images/dataset_v3/train/coil_spring/coil_spring_train_057_1a4ee0786777c220.jpg,chassis,coil_spring,taillight,"Automotive component: rear taillight assembly, part of the vehicle lighting group.",MISMATCH,dataset_v3
v3_train_kaggle_1a4ee0786777c220_match_2,kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,data/images/dataset_v3/train/coil_spring/coil_spring_train_057_1a4ee0786777c220.jpg,chassis,coil_spring,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MATCH,dataset_v3
v3_train_kaggle_1a4ee0786777c220_partial_match_2,kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,data/images/dataset_v3/train/coil_spring/coil_spring_train_057_1a4ee0786777c220.jpg,chassis,coil_spring,brake_disc,"Vehicle component identified as brake disc or rotor, designed to provide the rotating friction surface clamped by the brake pads.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_1a4ee0786777c220_mismatch_2,kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,kaggle50:coil_spring:kaggle_1a4ee0786777c220,data/images/dataset_v3/train/coil_spring/coil_spring_train_057_1a4ee0786777c220.jpg,chassis,coil_spring,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MISMATCH,dataset_v3
v3_train_kaggle_d64991658fc6476b_match_1,kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,data/images/dataset_v3/train/coil_spring/coil_spring_train_058_d64991658fc6476b.jpg,chassis,coil_spring,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MATCH,dataset_v3
v3_train_kaggle_d64991658fc6476b_partial_match_1,kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,data/images/dataset_v3/train/coil_spring/coil_spring_train_058_d64991658fc6476b.jpg,chassis,coil_spring,brake_disc,"Vehicle component identified as brake disc or rotor, designed to provide the rotating friction surface clamped by the brake pads.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_d64991658fc6476b_mismatch_1,kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,data/images/dataset_v3/train/coil_spring/coil_spring_train_058_d64991658fc6476b.jpg,chassis,coil_spring,starter,"Vehicle component identified as automotive starter motor, designed to turn the engine crankshaft during starting using battery power.",MISMATCH,dataset_v3
v3_train_kaggle_d64991658fc6476b_match_2,kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,data/images/dataset_v3/train/coil_spring/coil_spring_train_058_d64991658fc6476b.jpg,chassis,coil_spring,coil_spring,"This component is the suspension coil spring, recognizable by a helical steel spring with several visible coils.",MATCH,dataset_v3
v3_train_kaggle_d64991658fc6476b_partial_match_2,kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,data/images/dataset_v3/train/coil_spring/coil_spring_train_058_d64991658fc6476b.jpg,chassis,coil_spring,brake_disc,"This component is the brake disc or rotor, recognizable by a circular machined metal rotor, sometimes ventilated.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_d64991658fc6476b_mismatch_2,kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,kaggle50:coil_spring:kaggle_d64991658fc6476b,data/images/dataset_v3/train/coil_spring/coil_spring_train_058_d64991658fc6476b.jpg,chassis,coil_spring,alternator,"This component is the automotive alternator, recognizable by a compact ventilated metal housing with a pulley.",MISMATCH,dataset_v3
v3_train_kaggle_119c1c0e414fbb3d_match_1,kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,data/images/dataset_v3/train/coil_spring/coil_spring_train_059_119c1c0e414fbb3d.jpg,chassis,coil_spring,coil_spring,"This component is the suspension coil spring, recognizable by a helical steel spring with several visible coils.",MATCH,dataset_v3
v3_train_kaggle_119c1c0e414fbb3d_partial_match_1,kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,data/images/dataset_v3/train/coil_spring/coil_spring_train_059_119c1c0e414fbb3d.jpg,chassis,coil_spring,brake_disc,"This component is the brake disc or rotor, recognizable by a circular machined metal rotor, sometimes ventilated.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_119c1c0e414fbb3d_mismatch_1,kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,data/images/dataset_v3/train/coil_spring/coil_spring_train_059_119c1c0e414fbb3d.jpg,chassis,coil_spring,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",MISMATCH,dataset_v3
v3_train_kaggle_119c1c0e414fbb3d_match_2,kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,data/images/dataset_v3/train/coil_spring/coil_spring_train_059_119c1c0e414fbb3d.jpg,chassis,coil_spring,coil_spring,Road-vehicle replacement part: suspension coil spring; its job is to support vehicle weight and store energy as the wheel moves.,MATCH,dataset_v3
v3_train_kaggle_119c1c0e414fbb3d_partial_match_2,kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,data/images/dataset_v3/train/coil_spring/coil_spring_train_059_119c1c0e414fbb3d.jpg,chassis,coil_spring,brake_disc,Road-vehicle replacement part: brake disc or rotor; its job is to provide the rotating friction surface clamped by the brake pads.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_119c1c0e414fbb3d_mismatch_2,kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,kaggle50:coil_spring:kaggle_119c1c0e414fbb3d,data/images/dataset_v3/train/coil_spring/coil_spring_train_059_119c1c0e414fbb3d.jpg,chassis,coil_spring,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,MISMATCH,dataset_v3
v3_train_kaggle_51678b49c647013f_match_1,kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,data/images/dataset_v3/train/coil_spring/coil_spring_train_060_51678b49c647013f.jpg,chassis,coil_spring,coil_spring,Road-vehicle replacement part: suspension coil spring; its job is to support vehicle weight and store energy as the wheel moves.,MATCH,dataset_v3
v3_train_kaggle_51678b49c647013f_partial_match_1,kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,data/images/dataset_v3/train/coil_spring/coil_spring_train_060_51678b49c647013f.jpg,chassis,coil_spring,brake_disc,Road-vehicle replacement part: brake disc or rotor; its job is to provide the rotating friction surface clamped by the brake pads.,PARTIAL_MATCH,dataset_v3
v3_train_kaggle_51678b49c647013f_mismatch_1,kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,data/images/dataset_v3/train/coil_spring/coil_spring_train_060_51678b49c647013f.jpg,chassis,coil_spring,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",MISMATCH,dataset_v3
v3_train_kaggle_51678b49c647013f_match_2,kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,data/images/dataset_v3/train/coil_spring/coil_spring_train_060_51678b49c647013f.jpg,chassis,coil_spring,coil_spring,"Automotive component: suspension coil spring, part of the vehicle chassis group.",MATCH,dataset_v3
v3_train_kaggle_51678b49c647013f_partial_match_2,kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,data/images/dataset_v3/train/coil_spring/coil_spring_train_060_51678b49c647013f.jpg,chassis,coil_spring,brake_disc,"Automotive component: brake disc or rotor, part of the vehicle chassis group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_51678b49c647013f_mismatch_2,kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,data/images/dataset_v3/train/coil_spring/coil_spring_train_060_51678b49c647013f.jpg,chassis,coil_spring,oil_filter,"Automotive component: engine oil filter, part of the engine-support group.",MISMATCH,dataset_v3
v3_train_kaggle_15d6656d33ca80ed_match_1,kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,data/images/dataset_v3/train/headlight/headlight_train_001_15d6656d33ca80ed.jpg,lighting,headlight,headlight,"Automotive component: front headlight assembly, part of the vehicle lighting group.",MATCH,dataset_v3
v3_train_kaggle_15d6656d33ca80ed_partial_match_1,kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,data/images/dataset_v3/train/headlight/headlight_train_001_15d6656d33ca80ed.jpg,lighting,headlight,taillight,"Automotive component: rear taillight assembly, part of the vehicle lighting group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_15d6656d33ca80ed_mismatch_1,kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,data/images/dataset_v3/train/headlight/headlight_train_001_15d6656d33ca80ed.jpg,lighting,headlight,starter,"Automotive component: automotive starter motor, part of the engine-support and electrical group.",MISMATCH,dataset_v3
v3_train_kaggle_15d6656d33ca80ed_match_2,kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,data/images/dataset_v3/train/headlight/headlight_train_001_15d6656d33ca80ed.jpg,lighting,headlight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MATCH,dataset_v3
v3_train_kaggle_15d6656d33ca80ed_partial_match_2,kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,data/images/dataset_v3/train/headlight/headlight_train_001_15d6656d33ca80ed.jpg,lighting,headlight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_15d6656d33ca80ed_mismatch_2,kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,data/images/dataset_v3/train/headlight/headlight_train_001_15d6656d33ca80ed.jpg,lighting,headlight,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MISMATCH,dataset_v3
v3_train_kaggle_bf9647425250990e_match_1,kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,data/images/dataset_v3/train/headlight/headlight_train_002_bf9647425250990e.jpg,lighting,headlight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MATCH,dataset_v3
v3_train_kaggle_bf9647425250990e_partial_match_1,kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,data/images/dataset_v3/train/headlight/headlight_train_002_bf9647425250990e.jpg,lighting,headlight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_bf9647425250990e_mismatch_1,kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,data/images/dataset_v3/train/headlight/headlight_train_002_bf9647425250990e.jpg,lighting,headlight,brake_disc,"Vehicle component identified as brake disc or rotor, designed to provide the rotating friction surface clamped by the brake pads.",MISMATCH,dataset_v3
v3_train_kaggle_bf9647425250990e_match_2,kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,data/images/dataset_v3/train/headlight/headlight_train_002_bf9647425250990e.jpg,lighting,headlight,headlight,"This component is the front headlight assembly, recognizable by a shaped lens and reflector assembly fitted to the front of a vehicle.",MATCH,dataset_v3
v3_train_kaggle_bf9647425250990e_partial_match_2,kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,data/images/dataset_v3/train/headlight/headlight_train_002_bf9647425250990e.jpg,lighting,headlight,taillight,"This component is the rear taillight assembly, recognizable by a red or multicolour lens assembly fitted to the rear of a vehicle.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_bf9647425250990e_mismatch_2,kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,data/images/dataset_v3/train/headlight/headlight_train_002_bf9647425250990e.jpg,lighting,headlight,starter,"This component is the automotive starter motor, recognizable by a compact electric motor with a solenoid and drive gear.",MISMATCH,dataset_v3
v3_train_kaggle_2286b961b8dfc26b_match_1,kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,data/images/dataset_v3/train/headlight/headlight_train_003_2286b961b8dfc26b.jpg,lighting,headlight,headlight,"This component is the front headlight assembly, recognizable by a shaped lens and reflector assembly fitted to the front of a vehicle.",MATCH,dataset_v3
v3_train_kaggle_2286b961b8dfc26b_partial_match_1,kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,data/images/dataset_v3/train/headlight/headlight_train_003_2286b961b8dfc26b.jpg,lighting,headlight,taillight,"This component is the rear taillight assembly, recognizable by a red or multicolour lens assembly fitted to the rear of a vehicle.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_2286b961b8dfc26b_mismatch_1,kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,data/images/dataset_v3/train/headlight/headlight_train_003_2286b961b8dfc26b.jpg,lighting,headlight,brake_pad,"This component is the automotive brake pad, recognizable by a compact backing plate carrying a shaped friction lining.",MISMATCH,dataset_v3
v3_train_kaggle_2286b961b8dfc26b_match_2,kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,data/images/dataset_v3/train/headlight/headlight_train_003_2286b961b8dfc26b.jpg,lighting,headlight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MATCH,dataset_v3
v3_train_kaggle_2286b961b8dfc26b_partial_match_2,kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,data/images/dataset_v3/train/headlight/headlight_train_003_2286b961b8dfc26b.jpg,lighting,headlight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_2286b961b8dfc26b_mismatch_2,kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,data/images/dataset_v3/train/headlight/headlight_train_003_2286b961b8dfc26b.jpg,lighting,headlight,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MISMATCH,dataset_v3
v3_train_kaggle_dafa288d58525134_match_1,kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,data/images/dataset_v3/train/headlight/headlight_train_004_dafa288d58525134.jpg,lighting,headlight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MATCH,dataset_v3
v3_train_kaggle_dafa288d58525134_partial_match_1,kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,data/images/dataset_v3/train/headlight/headlight_train_004_dafa288d58525134.jpg,lighting,headlight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_dafa288d58525134_mismatch_1,kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,data/images/dataset_v3/train/headlight/headlight_train_004_dafa288d58525134.jpg,lighting,headlight,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,MISMATCH,dataset_v3
v3_train_kaggle_dafa288d58525134_match_2,kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,data/images/dataset_v3/train/headlight/headlight_train_004_dafa288d58525134.jpg,lighting,headlight,headlight,"Automotive component: front headlight assembly, part of the vehicle lighting group.",MATCH,dataset_v3
v3_train_kaggle_dafa288d58525134_partial_match_2,kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,data/images/dataset_v3/train/headlight/headlight_train_004_dafa288d58525134.jpg,lighting,headlight,taillight,"Automotive component: rear taillight assembly, part of the vehicle lighting group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_dafa288d58525134_mismatch_2,kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,data/images/dataset_v3/train/headlight/headlight_train_004_dafa288d58525134.jpg,lighting,headlight,coil_spring,"Automotive component: suspension coil spring, part of the vehicle chassis group.",MISMATCH,dataset_v3
v3_train_kaggle_749a7ff7baa8765e_match_1,kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,data/images/dataset_v3/train/headlight/headlight_train_005_749a7ff7baa8765e.jpg,lighting,headlight,headlight,"Automotive component: front headlight assembly, part of the vehicle lighting group.",MATCH,dataset_v3
v3_train_kaggle_749a7ff7baa8765e_partial_match_1,kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,data/images/dataset_v3/train/headlight/headlight_train_005_749a7ff7baa8765e.jpg,lighting,headlight,taillight,"Automotive component: rear taillight assembly, part of the vehicle lighting group.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_749a7ff7baa8765e_mismatch_1,kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,data/images/dataset_v3/train/headlight/headlight_train_005_749a7ff7baa8765e.jpg,lighting,headlight,alternator,"Automotive component: automotive alternator, part of the engine-support and electrical group.",MISMATCH,dataset_v3
v3_train_kaggle_749a7ff7baa8765e_match_2,kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,data/images/dataset_v3/train/headlight/headlight_train_005_749a7ff7baa8765e.jpg,lighting,headlight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MATCH,dataset_v3
v3_train_kaggle_749a7ff7baa8765e_partial_match_2,kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,data/images/dataset_v3/train/headlight/headlight_train_005_749a7ff7baa8765e.jpg,lighting,headlight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_749a7ff7baa8765e_mismatch_2,kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,data/images/dataset_v3/train/headlight/headlight_train_005_749a7ff7baa8765e.jpg,lighting,headlight,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MISMATCH,dataset_v3
v3_train_kaggle_35fa368edbf459fa_match_1,kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,data/images/dataset_v3/train/headlight/headlight_train_006_35fa368edbf459fa.jpg,lighting,headlight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MATCH,dataset_v3
v3_train_kaggle_35fa368edbf459fa_partial_match_1,kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,data/images/dataset_v3/train/headlight/headlight_train_006_35fa368edbf459fa.jpg,lighting,headlight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_35fa368edbf459fa_mismatch_1,kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,data/images/dataset_v3/train/headlight/headlight_train_006_35fa368edbf459fa.jpg,lighting,headlight,alternator,"Vehicle component identified as automotive alternator, designed to convert mechanical rotation into electrical power and recharge the battery.",MISMATCH,dataset_v3
v3_train_kaggle_35fa368edbf459fa_match_2,kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,data/images/dataset_v3/train/headlight/headlight_train_006_35fa368edbf459fa.jpg,lighting,headlight,headlight,"This component is the front headlight assembly, recognizable by a shaped lens and reflector assembly fitted to the front of a vehicle.",MATCH,dataset_v3
v3_train_kaggle_35fa368edbf459fa_partial_match_2,kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,data/images/dataset_v3/train/headlight/headlight_train_006_35fa368edbf459fa.jpg,lighting,headlight,taillight,"This component is the rear taillight assembly, recognizable by a red or multicolour lens assembly fitted to the rear of a vehicle.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_35fa368edbf459fa_mismatch_2,kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,data/images/dataset_v3/train/headlight/headlight_train_006_35fa368edbf459fa.jpg,lighting,headlight,brake_pad,"This component is the automotive brake pad, recognizable by a compact backing plate carrying a shaped friction lining.",MISMATCH,dataset_v3
v3_train_kaggle_c398f3a1bacd104c_match_1,kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,data/images/dataset_v3/train/headlight/headlight_train_007_c398f3a1bacd104c.jpg,lighting,headlight,headlight,"This component is the front headlight assembly, recognizable by a shaped lens and reflector assembly fitted to the front of a vehicle.",MATCH,dataset_v3
v3_train_kaggle_c398f3a1bacd104c_partial_match_1,kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,data/images/dataset_v3/train/headlight/headlight_train_007_c398f3a1bacd104c.jpg,lighting,headlight,taillight,"This component is the rear taillight assembly, recognizable by a red or multicolour lens assembly fitted to the rear of a vehicle.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_c398f3a1bacd104c_mismatch_1,kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,data/images/dataset_v3/train/headlight/headlight_train_007_c398f3a1bacd104c.jpg,lighting,headlight,brake_pad,"This component is the automotive brake pad, recognizable by a compact backing plate carrying a shaped friction lining.",MISMATCH,dataset_v3
v3_train_kaggle_c398f3a1bacd104c_match_2,kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,data/images/dataset_v3/train/headlight/headlight_train_007_c398f3a1bacd104c.jpg,lighting,headlight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MATCH,dataset_v3
v3_train_kaggle_c398f3a1bacd104c_partial_match_2,kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,data/images/dataset_v3/train/headlight/headlight_train_007_c398f3a1bacd104c.jpg,lighting,headlight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,dataset_v3
v3_train_kaggle_c398f3a1bacd104c_mismatch_2,kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,data/images/dataset_v3/train/headlight/headlight_train_007_c398f3a1bacd104c.jpg,lighting,headlight,brake_pad,Road-vehicle replacement part: automotive brake pad; its job is to press friction material against a brake disc to slow the vehicle.,MISMATCH,dataset_v3
v3_train_kaggle_e3fa91abb04efd50_match_1,kaggle_e3fa91abb04efd50,kaggle50:headlight:kaggle_e3fa91abb04efd50,kaggle50:headlight:kaggle_e3fa91abb04efd50,data/images/dataset_v3/train/headlight/headlight_train_008_e3fa91abb04efd50.jpg,lighting,headlight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MATCH,dataset_v3
