sample_id,image_id,part_group_id,object_group_id,image_path,part_family,part_category,text_category,text_family,description,label,source
v4_radiator_fan_train_0166_3d7643b2d98daea5_partial_match_02,v4_radiator_fan_train_0166_3d7643b2d98daea5,sha256_3d7643b2d98daea5f4068ddb9b4fb5e51a604cd261570b229cb48237c591494d,sha256_3d7643b2d98daea5f4068ddb9b4fb5e51a604cd261570b229cb48237c591494d,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0166_3d7643b2d98daea5.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0120_3fc11a89b7cc75d3_partial_match_02,v4_radiator_fan_train_0120_3fc11a89b7cc75d3,sha256_3fc11a89b7cc75d373c888095370ebfceb8045d52c0c933856b3cdf024ee1694,sha256_3fc11a89b7cc75d373c888095370ebfceb8045d52c0c933856b3cdf024ee1694,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0120_3fc11a89b7cc75d3.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0053_41447daa163e01b2_partial_match_02,v4_radiator_fan_train_0053_41447daa163e01b2,sha256_41447daa163e01b213889944701f33ac6375bff6eb7e4b963fa4ebb7ad5973af,sha256_41447daa163e01b213889944701f33ac6375bff6eb7e4b963fa4ebb7ad5973af,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0053_41447daa163e01b2.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0138_41d8f374d923588a_partial_match_02,v4_radiator_fan_train_0138_41d8f374d923588a,sha256_41d8f374d923588af09080ffb1b8e57dcf252a07d400a8e4000666f5e8f73e8e,sha256_41d8f374d923588af09080ffb1b8e57dcf252a07d400a8e4000666f5e8f73e8e,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0138_41d8f374d923588a.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0127_4308a3c09fc9ad4d_partial_match_02,v4_radiator_fan_train_0127_4308a3c09fc9ad4d,sha256_4308a3c09fc9ad4d36b525359e5a12c36908749d5954472819991b57197047a4,sha256_4308a3c09fc9ad4d36b525359e5a12c36908749d5954472819991b57197047a4,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0127_4308a3c09fc9ad4d.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0144_49435b16691090f3_partial_match_02,v4_radiator_fan_train_0144_49435b16691090f3,sha256_49435b16691090f3c14f5420988e7e3787a2df514686f23e1478d81d629024ca,sha256_49435b16691090f3c14f5420988e7e3787a2df514686f23e1478d81d629024ca,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0144_49435b16691090f3.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0161_4a4f6882f2e45d13_partial_match_02,v4_radiator_fan_train_0161_4a4f6882f2e45d13,sha256_4a4f6882f2e45d133e49a5b2eabfc62f4b7ccef6ce8b501305095cc8f996210e,sha256_4a4f6882f2e45d133e49a5b2eabfc62f4b7ccef6ce8b501305095cc8f996210e,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0161_4a4f6882f2e45d13.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0158_4d5f2ed65ce57559_partial_match_02,v4_radiator_fan_train_0158_4d5f2ed65ce57559,sha256_4d5f2ed65ce575597901bb4669a12c546c38f7404b720d979323ae2a5c281a30,sha256_4d5f2ed65ce575597901bb4669a12c546c38f7404b720d979323ae2a5c281a30,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0158_4d5f2ed65ce57559.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0159_4dda7455758cc7e3_partial_match_02,v4_radiator_fan_train_0159_4dda7455758cc7e3,sha256_4dda7455758cc7e389f414f93d8462357b7acb20f0bc5faad73ba2a4a6bbcc28,sha256_4dda7455758cc7e389f414f93d8462357b7acb20f0bc5faad73ba2a4a6bbcc28,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0159_4dda7455758cc7e3.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0099_55ab0f0ab469c743_partial_match_02,v4_radiator_fan_train_0099_55ab0f0ab469c743,sha256_55ab0f0ab469c743439b6b736049e7c16dd252415e32e7dd65cf89666abd5fe5,sha256_55ab0f0ab469c743439b6b736049e7c16dd252415e32e7dd65cf89666abd5fe5,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0099_55ab0f0ab469c743.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0164_5610d12818b94c07_partial_match_02,v4_radiator_fan_train_0164_5610d12818b94c07,sha256_5610d12818b94c07da94d07767099e9e77f919b0911b559c477e86bbf9b7c9c2,sha256_5610d12818b94c07da94d07767099e9e77f919b0911b559c477e86bbf9b7c9c2,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0164_5610d12818b94c07.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0073_59729af4bc24ca66_partial_match_02,v4_radiator_fan_train_0073_59729af4bc24ca66,sha256_59729af4bc24ca668330e2bd1dd4775ee6e9b1fa0ab588bca4bfa2909d5b5ce7,sha256_59729af4bc24ca668330e2bd1dd4775ee6e9b1fa0ab588bca4bfa2909d5b5ce7,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0073_59729af4bc24ca66.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0141_59ba981aa5dd4e0e_partial_match_02,v4_radiator_fan_train_0141_59ba981aa5dd4e0e,sha256_59ba981aa5dd4e0e94b68d2aae165c050f74a294683b22cc948dfc6f92e4886b,sha256_59ba981aa5dd4e0e94b68d2aae165c050f74a294683b22cc948dfc6f92e4886b,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0141_59ba981aa5dd4e0e.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0129_59d8ae44167dcccc_partial_match_02,v4_radiator_fan_train_0129_59d8ae44167dcccc,sha256_59d8ae44167dccccd36b204d33d36fd01d2eaf7c81af9c4076261ceb882b551d,sha256_59d8ae44167dccccd36b204d33d36fd01d2eaf7c81af9c4076261ceb882b551d,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0129_59d8ae44167dcccc.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0125_5e8870f021cd9b5d_partial_match_02,v4_radiator_fan_train_0125_5e8870f021cd9b5d,sha256_5e8870f021cd9b5d82bd5e60a033555db6e9c11e32202fad9391d7c2e5f6fbab,sha256_5e8870f021cd9b5d82bd5e60a033555db6e9c11e32202fad9391d7c2e5f6fbab,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0125_5e8870f021cd9b5d.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0131_5ebf894d94cab468_partial_match_02,v4_radiator_fan_train_0131_5ebf894d94cab468,sha256_5ebf894d94cab4682fd949c6d462eb71b7f66f9dafdb9124d5c79811994be9fd,sha256_5ebf894d94cab4682fd949c6d462eb71b7f66f9dafdb9124d5c79811994be9fd,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0131_5ebf894d94cab468.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0163_5ec31eb861acada5_partial_match_02,v4_radiator_fan_train_0163_5ec31eb861acada5,sha256_5ec31eb861acada5f983360e6583cb2b821523f5bb52a2f26a066ce08a403032,sha256_5ec31eb861acada5f983360e6583cb2b821523f5bb52a2f26a066ce08a403032,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0163_5ec31eb861acada5.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0060_61770216f6a3a24d_partial_match_02,v4_radiator_fan_train_0060_61770216f6a3a24d,sha256_61770216f6a3a24d417cb260cb75d3f06b71dc936acf7495260d578c19795117,sha256_61770216f6a3a24d417cb260cb75d3f06b71dc936acf7495260d578c19795117,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0060_61770216f6a3a24d.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0054_6773a00f689a4068_partial_match_02,v4_radiator_fan_train_0054_6773a00f689a4068,sha256_6773a00f689a4068560f463358e3611e5e58229e5b160cfbe40ce1f06bf9d97d,sha256_6773a00f689a4068560f463358e3611e5e58229e5b160cfbe40ce1f06bf9d97d,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0054_6773a00f689a4068.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0110_678765e2e1fab369_partial_match_02,v4_radiator_fan_train_0110_678765e2e1fab369,sha256_678765e2e1fab3694c9e87a0604a06540c1a6422abd8345e25da47c5949080df,sha256_678765e2e1fab3694c9e87a0604a06540c1a6422abd8345e25da47c5949080df,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0110_678765e2e1fab369.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0118_67a81f9f4344de56_partial_match_02,v4_radiator_fan_train_0118_67a81f9f4344de56,sha256_67a81f9f4344de563218ac1554f95b1ece27e68fb68d6d3ea7e5ce18885bd5e3,sha256_67a81f9f4344de563218ac1554f95b1ece27e68fb68d6d3ea7e5ce18885bd5e3,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0118_67a81f9f4344de56.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0078_6b3c4211c90f632b_partial_match_02,v4_radiator_fan_train_0078_6b3c4211c90f632b,sha256_6b3c4211c90f632b0df8e2518ce2cc429f07525cddad05acaa74539e5a463e27,sha256_6b3c4211c90f632b0df8e2518ce2cc429f07525cddad05acaa74539e5a463e27,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0078_6b3c4211c90f632b.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0071_6c925a80805a92b3_partial_match_02,v4_radiator_fan_train_0071_6c925a80805a92b3,sha256_6c925a80805a92b38b97c47883c11010daa0bf3909b5d26075e107551f032534,sha256_6c925a80805a92b38b97c47883c11010daa0bf3909b5d26075e107551f032534,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0071_6c925a80805a92b3.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0148_6e36a65acdf02b82_partial_match_02,v4_radiator_fan_train_0148_6e36a65acdf02b82,sha256_6e36a65acdf02b825be441c2f307582114cb0215454a8d46f6f06b86edb2bda9,sha256_6e36a65acdf02b825be441c2f307582114cb0215454a8d46f6f06b86edb2bda9,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0148_6e36a65acdf02b82.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0147_6ed56d0f7b34ac1b_partial_match_02,v4_radiator_fan_train_0147_6ed56d0f7b34ac1b,sha256_6ed56d0f7b34ac1b36f6c69c37579ff4a3674bb3323980b0e9130a04af22e447,sha256_6ed56d0f7b34ac1b36f6c69c37579ff4a3674bb3323980b0e9130a04af22e447,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0147_6ed56d0f7b34ac1b.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0113_73ec7fe5a3610f04_partial_match_02,v4_radiator_fan_train_0113_73ec7fe5a3610f04,sha256_73ec7fe5a3610f042be40d69ce1c9d34c962d416b10d87f3c1f258ce0e4b5ce5,sha256_73ec7fe5a3610f042be40d69ce1c9d34c962d416b10d87f3c1f258ce0e4b5ce5,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0113_73ec7fe5a3610f04.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0085_74ff86890da48f61_partial_match_02,v4_radiator_fan_train_0085_74ff86890da48f61,sha256_74ff86890da48f61145cc4c135db3c6b18cea4f3ec5f77b0c651ac66cf8a4dd3,sha256_74ff86890da48f61145cc4c135db3c6b18cea4f3ec5f77b0c651ac66cf8a4dd3,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0085_74ff86890da48f61.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0111_7943da83f176d711_partial_match_02,v4_radiator_fan_train_0111_7943da83f176d711,sha256_7943da83f176d71124f6068dda16dd77ca82a4518a64bcb5534843ed9abbb4de,sha256_7943da83f176d71124f6068dda16dd77ca82a4518a64bcb5534843ed9abbb4de,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0111_7943da83f176d711.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0146_798e737f1e3e1fd0_partial_match_02,v4_radiator_fan_train_0146_798e737f1e3e1fd0,sha256_798e737f1e3e1fd00c8391ca4d43705bf45d8190f8ebda14767657678f9fb2bb,sha256_798e737f1e3e1fd00c8391ca4d43705bf45d8190f8ebda14767657678f9fb2bb,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0146_798e737f1e3e1fd0.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0134_79d7f7c33cd83207_partial_match_02,v4_radiator_fan_train_0134_79d7f7c33cd83207,sha256_79d7f7c33cd832078c97f6015a1dd3dc843d62ac18db41116028fca06e0ce2f6,sha256_79d7f7c33cd832078c97f6015a1dd3dc843d62ac18db41116028fca06e0ce2f6,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0134_79d7f7c33cd83207.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0170_7a199a60e4fadb19_partial_match_02,v4_radiator_fan_train_0170_7a199a60e4fadb19,sha256_7a199a60e4fadb199c28628bf7e1d8ed150b7513901e4b18fdefd989d0772703,sha256_7a199a60e4fadb199c28628bf7e1d8ed150b7513901e4b18fdefd989d0772703,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0170_7a199a60e4fadb19.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0124_7b0266dfccd7b66a_partial_match_02,v4_radiator_fan_train_0124_7b0266dfccd7b66a,sha256_7b0266dfccd7b66a2b87e606c87b4e2a64ed7e6d3be3d23f6baf8cde78077a3b,sha256_7b0266dfccd7b66a2b87e606c87b4e2a64ed7e6d3be3d23f6baf8cde78077a3b,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0124_7b0266dfccd7b66a.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0070_7b6a145f8cadb72e_partial_match_02,v4_radiator_fan_train_0070_7b6a145f8cadb72e,sha256_7b6a145f8cadb72ef9dc85615bf723125c323932cf18301b2fd612555780e8d4,sha256_7b6a145f8cadb72ef9dc85615bf723125c323932cf18301b2fd612555780e8d4,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0070_7b6a145f8cadb72e.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0061_7cb9ea866d1db753_partial_match_02,v4_radiator_fan_train_0061_7cb9ea866d1db753,sha256_7cb9ea866d1db753796524b8a553500cf992b8fb9314eb6fc3bca6c07f52380f,sha256_7cb9ea866d1db753796524b8a553500cf992b8fb9314eb6fc3bca6c07f52380f,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0061_7cb9ea866d1db753.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0108_7f8684d9756b3bfb_partial_match_02,v4_radiator_fan_train_0108_7f8684d9756b3bfb,sha256_7f8684d9756b3bfb1d9bbf7b4dea599f6c0836a8ea7d72cb70975761ef8c9aa4,sha256_7f8684d9756b3bfb1d9bbf7b4dea599f6c0836a8ea7d72cb70975761ef8c9aa4,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0108_7f8684d9756b3bfb.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0076_84b2c0d5e2d0c0c4_partial_match_02,v4_radiator_fan_train_0076_84b2c0d5e2d0c0c4,sha256_84b2c0d5e2d0c0c44e95fb02dc088890148420b58d258b0071f80d68e2d3a29e,sha256_84b2c0d5e2d0c0c44e95fb02dc088890148420b58d258b0071f80d68e2d3a29e,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0076_84b2c0d5e2d0c0c4.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0066_8783a02dfeea2728_partial_match_02,v4_radiator_fan_train_0066_8783a02dfeea2728,sha256_8783a02dfeea272884e7c6f8e8294c5fe1e50df94415bf773cf7528a3a3cc185,sha256_8783a02dfeea272884e7c6f8e8294c5fe1e50df94415bf773cf7528a3a3cc185,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0066_8783a02dfeea2728.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0056_8e6e55d95e09e05b_partial_match_02,v4_radiator_fan_train_0056_8e6e55d95e09e05b,sha256_8e6e55d95e09e05bf0859a03861eead1131cb3e8c770fd28c7294e8d5a5f2d1c,sha256_8e6e55d95e09e05bf0859a03861eead1131cb3e8c770fd28c7294e8d5a5f2d1c,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0056_8e6e55d95e09e05b.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0157_8fbded04aa1a69bb_partial_match_02,v4_radiator_fan_train_0157_8fbded04aa1a69bb,sha256_8fbded04aa1a69bb90466c26f5d5f657e1bb379d1ce49cf1147c3c4341fea6a4,sha256_8fbded04aa1a69bb90466c26f5d5f657e1bb379d1ce49cf1147c3c4341fea6a4,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0157_8fbded04aa1a69bb.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0106_915cd4896bb98211_partial_match_02,v4_radiator_fan_train_0106_915cd4896bb98211,sha256_915cd4896bb982112b256a20e66a14f428d43f71511a089cc45431f56d8be029,sha256_915cd4896bb982112b256a20e66a14f428d43f71511a089cc45431f56d8be029,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0106_915cd4896bb98211.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0083_927918a75a159fdc_partial_match_02,v4_radiator_fan_train_0083_927918a75a159fdc,sha256_927918a75a159fdc7e782c8c2cc860095a7b36af376a9f741e8053f63f6093d4,sha256_927918a75a159fdc7e782c8c2cc860095a7b36af376a9f741e8053f63f6093d4,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0083_927918a75a159fdc.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0095_92a22a3ec51a986d_partial_match_02,v4_radiator_fan_train_0095_92a22a3ec51a986d,sha256_92a22a3ec51a986df0c1404a87e5a6afd2f587d2b65f900637ec71160600c8b7,sha256_92a22a3ec51a986df0c1404a87e5a6afd2f587d2b65f900637ec71160600c8b7,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0095_92a22a3ec51a986d.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0162_93ea9d0d9365d987_partial_match_02,v4_radiator_fan_train_0162_93ea9d0d9365d987,sha256_93ea9d0d9365d98733b8da5a3682f4b41c46c1870f1315ae2e4fea2f14e2f052,sha256_93ea9d0d9365d98733b8da5a3682f4b41c46c1870f1315ae2e4fea2f14e2f052,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0162_93ea9d0d9365d987.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0093_9596859669c90b1e_partial_match_02,v4_radiator_fan_train_0093_9596859669c90b1e,sha256_9596859669c90b1edc98c80dcb60718667b442860990f3545c05f1a8ac1a4a17,sha256_9596859669c90b1edc98c80dcb60718667b442860990f3545c05f1a8ac1a4a17,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0093_9596859669c90b1e.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0090_97914991c6e293d2_partial_match_02,v4_radiator_fan_train_0090_97914991c6e293d2,sha256_97914991c6e293d2b550331d91ee836f966fdca1892eca681d70504e8a8cf61c,sha256_97914991c6e293d2b550331d91ee836f966fdca1892eca681d70504e8a8cf61c,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0090_97914991c6e293d2.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0055_9bc5c2f58c697702_partial_match_02,v4_radiator_fan_train_0055_9bc5c2f58c697702,sha256_9bc5c2f58c697702cfd7b4437325f9a1c120f83b9f6af8220dbbc64faf2bc456,sha256_9bc5c2f58c697702cfd7b4437325f9a1c120f83b9f6af8220dbbc64faf2bc456,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0055_9bc5c2f58c697702.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0087_9c2141f301e47a3f_partial_match_02,v4_radiator_fan_train_0087_9c2141f301e47a3f,sha256_9c2141f301e47a3f57b7cc0577102f449177f5ab3b3794cf6760ea48d351bf0c,sha256_9c2141f301e47a3f57b7cc0577102f449177f5ab3b3794cf6760ea48d351bf0c,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0087_9c2141f301e47a3f.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0074_9e3ddf9c1faca625_partial_match_02,v4_radiator_fan_train_0074_9e3ddf9c1faca625,sha256_9e3ddf9c1faca625f4dfc8f968525ab3285bc591c7be1fa2caa2f6950b4669cb,sha256_9e3ddf9c1faca625f4dfc8f968525ab3285bc591c7be1fa2caa2f6950b4669cb,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0074_9e3ddf9c1faca625.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0094_9e71a527fab80cd4_partial_match_02,v4_radiator_fan_train_0094_9e71a527fab80cd4,sha256_9e71a527fab80cd4c3dab58962c280fad7e98ae4625757c1fdacd7a0647b39e9,sha256_9e71a527fab80cd4c3dab58962c280fad7e98ae4625757c1fdacd7a0647b39e9,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0094_9e71a527fab80cd4.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0100_a6badf99c3d74585_partial_match_02,v4_radiator_fan_train_0100_a6badf99c3d74585,sha256_a6badf99c3d7458583ed5c0b9913f871181d38a058b5b8c7b5f1a2a60b339752,sha256_a6badf99c3d7458583ed5c0b9913f871181d38a058b5b8c7b5f1a2a60b339752,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0100_a6badf99c3d74585.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,The description names the automotive part as radiator hose.,PARTIAL_MATCH,dataset_v4
v4_radiator_fan_train_0123_a72e513321350d43_partial_match_02,v4_radiator_fan_train_0123_a72e513321350d43,sha256_a72e513321350d43d4f55d6cb7dd4b56ae088448952366e683039eabdf0a2429,sha256_a72e513321350d43d4f55d6cb7dd4b56ae088448952366e683039eabdf0a2429,data/images/dataset_v4/train/radiator_fan/v4_radiator_fan_train_0123_a72e513321350d43.jpg,cooling_and_climate,radiator_fan,radiator_hose,cooling_and_climate,This listing identifies the component as radiator hose.,PARTIAL_MATCH,dataset_v4
