image_id,image_group_id,part_category,part_family,split,rank_within_category,image_path,sha256,width,height,mode,source_dataset,source_category,source_original_split,source_archive_path
v4_pressure_plate_train_0173_9fafa217cb9c03fd,sha256_9fafa217cb9c03fdd37b6eac4556f6fd438e248f838591a8701a4c568b29c881,pressure_plate,drivetrain,train,173,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0173_9fafa217cb9c03fd.jpg,9fafa217cb9c03fdd37b6eac4556f6fd438e248f838591a8701a4c568b29c881,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/001.jpg
v4_pressure_plate_train_0174_d45d4c61f15d50a5,sha256_d45d4c61f15d50a5f06305c06fc46cd813bff0b3def432cf56499c962847c83a,pressure_plate,drivetrain,train,174,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0174_d45d4c61f15d50a5.jpg,d45d4c61f15d50a5f06305c06fc46cd813bff0b3def432cf56499c962847c83a,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/181.jpg
v4_pressure_plate_train_0175_b746685484b788bf,sha256_b746685484b788bf3ccecd5488c9d184da16786b971b25e3a924992435dc54f6,pressure_plate,drivetrain,train,175,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0175_b746685484b788bf.jpg,b746685484b788bf3ccecd5488c9d184da16786b971b25e3a924992435dc54f6,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/097.jpg
v4_pressure_plate_train_0176_47a41a5740d7a064,sha256_47a41a5740d7a064cba25a7104f0ef4dccddc89db45faebd57600765badb7c37,pressure_plate,drivetrain,train,176,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0176_47a41a5740d7a064.jpg,47a41a5740d7a064cba25a7104f0ef4dccddc89db45faebd57600765badb7c37,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/119.jpg
v4_pressure_plate_train_0177_30f834386f6f9f6e,sha256_30f834386f6f9f6e2cf3184a0a825db78d7b5649001acb1aaaf0c29ba7c16e80,pressure_plate,drivetrain,train,177,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0177_30f834386f6f9f6e.jpg,30f834386f6f9f6e2cf3184a0a825db78d7b5649001acb1aaaf0c29ba7c16e80,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/011.jpg
v4_pressure_plate_train_0178_8f7650ee21093fb3,sha256_8f7650ee21093fb338fa043121c5ad6985a22c07f0cdd6b19830ad2098707537,pressure_plate,drivetrain,train,178,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0178_8f7650ee21093fb3.jpg,8f7650ee21093fb338fa043121c5ad6985a22c07f0cdd6b19830ad2098707537,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/145.jpg
v4_pressure_plate_train_0179_d743a71dd0b8f44a,sha256_d743a71dd0b8f44a71177d2d901a2d79267682a59e40270d916678f058f639c1,pressure_plate,drivetrain,train,179,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0179_d743a71dd0b8f44a.jpg,d743a71dd0b8f44a71177d2d901a2d79267682a59e40270d916678f058f639c1,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/156.jpg
v4_pressure_plate_train_0180_e216726cbcdd4f5a,sha256_e216726cbcdd4f5a606472bff254f426ddfd784288ccc239fd460cbc3f600c3a,pressure_plate,drivetrain,train,180,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0180_e216726cbcdd4f5a.jpg,e216726cbcdd4f5a606472bff254f426ddfd784288ccc239fd460cbc3f600c3a,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/051.jpg
v4_pressure_plate_train_0181_5b0c215e4876ff3a,sha256_5b0c215e4876ff3a2f65e1b8d8108f02d70bdc7264b528782c4dfa5406d91124,pressure_plate,drivetrain,train,181,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0181_5b0c215e4876ff3a.jpg,5b0c215e4876ff3a2f65e1b8d8108f02d70bdc7264b528782c4dfa5406d91124,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/139.jpg
v4_pressure_plate_train_0182_5cac0f59d8b76aa6,sha256_5cac0f59d8b76aa69ff50eb4468828e4e208e54b14173d1781aa5f284754a2f4,pressure_plate,drivetrain,train,182,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0182_5cac0f59d8b76aa6.jpg,5cac0f59d8b76aa69ff50eb4468828e4e208e54b14173d1781aa5f284754a2f4,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/089.jpg
v4_pressure_plate_train_0183_b8402ab4f79c894b,sha256_b8402ab4f79c894b64647b114bedc7577d7623741c4a5bbf6e8a21446b54fe2a,pressure_plate,drivetrain,train,183,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0183_b8402ab4f79c894b.jpg,b8402ab4f79c894b64647b114bedc7577d7623741c4a5bbf6e8a21446b54fe2a,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/162.jpg
v4_pressure_plate_train_0184_48c784a1b9088f0f,sha256_48c784a1b9088f0ff8b7bbbed779906fb05f6947ae97160799330ae4207b4fef,pressure_plate,drivetrain,train,184,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0184_48c784a1b9088f0f.jpg,48c784a1b9088f0ff8b7bbbed779906fb05f6947ae97160799330ae4207b4fef,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/040.jpg
v4_pressure_plate_train_0185_f1ef7c3457031e09,sha256_f1ef7c3457031e09405f467f07152590294a8c87e0c7d8b159021341055eb5aa,pressure_plate,drivetrain,train,185,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0185_f1ef7c3457031e09.jpg,f1ef7c3457031e09405f467f07152590294a8c87e0c7d8b159021341055eb5aa,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/117.jpg
v4_pressure_plate_train_0186_6798e9a50378f154,sha256_6798e9a50378f15447b77f5e2a599de0c44469371fa2a47ba70322a388664f2f,pressure_plate,drivetrain,train,186,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0186_6798e9a50378f154.jpg,6798e9a50378f15447b77f5e2a599de0c44469371fa2a47ba70322a388664f2f,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/160.jpg
v4_pressure_plate_train_0187_6cb108623aca3a30,sha256_6cb108623aca3a302bf13dda729d96fc0316b354e73c8ef132ba48ea84bad636,pressure_plate,drivetrain,train,187,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0187_6cb108623aca3a30.jpg,6cb108623aca3a302bf13dda729d96fc0316b354e73c8ef132ba48ea84bad636,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/157.jpg
v4_pressure_plate_train_0188_b601af565858f204,sha256_b601af565858f204c438b8c510a08165bf5893fc4653c5d6858340fb8f81bbde,pressure_plate,drivetrain,train,188,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0188_b601af565858f204.jpg,b601af565858f204c438b8c510a08165bf5893fc4653c5d6858340fb8f81bbde,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/067.jpg
v4_pressure_plate_train_0189_d097a7f4193c92c1,sha256_d097a7f4193c92c1fbb2932a459bff6e78a40fe18109b2898c78c95267259402,pressure_plate,drivetrain,train,189,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0189_d097a7f4193c92c1.jpg,d097a7f4193c92c1fbb2932a459bff6e78a40fe18109b2898c78c95267259402,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/069.jpg
v4_pressure_plate_train_0190_87adacd68a0d4710,sha256_87adacd68a0d4710421c8ab6fb95a58469f5f97ae4cf13c25eeeea1f30f27e60,pressure_plate,drivetrain,train,190,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0190_87adacd68a0d4710.jpg,87adacd68a0d4710421c8ab6fb95a58469f5f97ae4cf13c25eeeea1f30f27e60,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/045.jpg
v4_pressure_plate_train_0191_28309bb83529e848,sha256_28309bb83529e848cf4fa581b70efe3099fe7d50962dd7060ca91fa58f89bc68,pressure_plate,drivetrain,train,191,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0191_28309bb83529e848.jpg,28309bb83529e848cf4fa581b70efe3099fe7d50962dd7060ca91fa58f89bc68,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/021.jpg
v4_pressure_plate_train_0192_2ee0635b865c265b,sha256_2ee0635b865c265bd6a5fa512af7418aa55e4b897b87b4f2f3e106fe367d777f,pressure_plate,drivetrain,train,192,data/images/dataset_v4/train/pressure_plate/v4_pressure_plate_train_0192_2ee0635b865c265b.jpg,2ee0635b865c265bd6a5fa512af7418aa55e4b897b87b4f2f3e106fe367d777f,224,224,RGB,gpiosenka_car_parts_50,PRESSURE PLATE,train,car parts 50/train/PRESSURE PLATE/070.jpg
v4_radiator_train_0055_0c66eab729364da0,sha256_0c66eab729364da0cfa6667c99111d3949356c9e525de6783748358ef8d2f3af,radiator,cooling_and_climate,train,55,data/images/dataset_v4/train/radiator/v4_radiator_train_0055_0c66eab729364da0.jpg,0c66eab729364da0cfa6667c99111d3949356c9e525de6783748358ef8d2f3af,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,test,car parts 50/test/RADIATOR/1.jpg
v4_radiator_train_0056_43f347fea80cf2a4,sha256_43f347fea80cf2a4ccc48bd0c978a4fd76978735831b1398cc4ee114ace104ef,radiator,cooling_and_climate,train,56,data/images/dataset_v4/train/radiator/v4_radiator_train_0056_43f347fea80cf2a4.jpg,43f347fea80cf2a4ccc48bd0c978a4fd76978735831b1398cc4ee114ace104ef,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/018.jpg
v4_radiator_train_0057_cb757f92b797af18,sha256_cb757f92b797af18f8aeed3aa1ac29c12196c804d7f1b3e8a6221171bfac18c4,radiator,cooling_and_climate,train,57,data/images/dataset_v4/train/radiator/v4_radiator_train_0057_cb757f92b797af18.jpg,cb757f92b797af18f8aeed3aa1ac29c12196c804d7f1b3e8a6221171bfac18c4,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/053.jpg
v4_radiator_train_0058_1239701085c7d157,sha256_1239701085c7d157467839301ddad8e88f45e5bf2e07e747cbfeeb7c5b45dc6a,radiator,cooling_and_climate,train,58,data/images/dataset_v4/train/radiator/v4_radiator_train_0058_1239701085c7d157.jpg,1239701085c7d157467839301ddad8e88f45e5bf2e07e747cbfeeb7c5b45dc6a,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/058.jpg
v4_radiator_train_0059_5f63acf515a40c17,sha256_5f63acf515a40c171942f8f00cfb852f63f372845d7c5ca589c70cea950a32fd,radiator,cooling_and_climate,train,59,data/images/dataset_v4/train/radiator/v4_radiator_train_0059_5f63acf515a40c17.jpg,5f63acf515a40c171942f8f00cfb852f63f372845d7c5ca589c70cea950a32fd,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/064.jpg
v4_radiator_train_0060_7be85f3622d9ccc4,sha256_7be85f3622d9ccc4cd959693081672b38bea5d80ff384d5be8543f23760b7a8a,radiator,cooling_and_climate,train,60,data/images/dataset_v4/train/radiator/v4_radiator_train_0060_7be85f3622d9ccc4.jpg,7be85f3622d9ccc4cd959693081672b38bea5d80ff384d5be8543f23760b7a8a,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/146.jpg
v4_radiator_train_0061_a54f6bfa49fa562b,sha256_a54f6bfa49fa562b3446a9dd3b5e1323f4f7b1158180ae42605ed274e8a532ed,radiator,cooling_and_climate,train,61,data/images/dataset_v4/train/radiator/v4_radiator_train_0061_a54f6bfa49fa562b.jpg,a54f6bfa49fa562b3446a9dd3b5e1323f4f7b1158180ae42605ed274e8a532ed,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/113.jpg
v4_radiator_train_0062_6da2198dc7102226,sha256_6da2198dc71022260bb2b9acb7fca3fba098f932e04a6ee62bfc28c562135ddf,radiator,cooling_and_climate,train,62,data/images/dataset_v4/train/radiator/v4_radiator_train_0062_6da2198dc7102226.jpg,6da2198dc71022260bb2b9acb7fca3fba098f932e04a6ee62bfc28c562135ddf,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,test,car parts 50/test/RADIATOR/4.jpg
v4_radiator_train_0063_14fb7b0fe0bc8a2e,sha256_14fb7b0fe0bc8a2e513610b02d028053da17e6229866b30f400527ee6b095d5c,radiator,cooling_and_climate,train,63,data/images/dataset_v4/train/radiator/v4_radiator_train_0063_14fb7b0fe0bc8a2e.jpg,14fb7b0fe0bc8a2e513610b02d028053da17e6229866b30f400527ee6b095d5c,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/157.jpg
v4_radiator_train_0064_617bc8c70185b223,sha256_617bc8c70185b223550037ea304cdc1b2ce2060036be4c65e745351c16c0cdee,radiator,cooling_and_climate,train,64,data/images/dataset_v4/train/radiator/v4_radiator_train_0064_617bc8c70185b223.jpg,617bc8c70185b223550037ea304cdc1b2ce2060036be4c65e745351c16c0cdee,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/073.jpg
v4_radiator_train_0065_f68d6d4a268787e5,sha256_f68d6d4a268787e52a0e4c91e4403908b11caee8881e2bfadd6b02282cc7eb3e,radiator,cooling_and_climate,train,65,data/images/dataset_v4/train/radiator/v4_radiator_train_0065_f68d6d4a268787e5.jpg,f68d6d4a268787e52a0e4c91e4403908b11caee8881e2bfadd6b02282cc7eb3e,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/106.jpg
v4_radiator_train_0066_2ddd355e701c04b2,sha256_2ddd355e701c04b250a30fcec3cf706fbfc8b87433f7fd875bb8d67600f15e95,radiator,cooling_and_climate,train,66,data/images/dataset_v4/train/radiator/v4_radiator_train_0066_2ddd355e701c04b2.jpg,2ddd355e701c04b250a30fcec3cf706fbfc8b87433f7fd875bb8d67600f15e95,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/108.jpg
v4_radiator_train_0067_f63a1a981630aa8a,sha256_f63a1a981630aa8a15371fb9ed5112da13c6d34720fe3b46da04f33f53bcb4dc,radiator,cooling_and_climate,train,67,data/images/dataset_v4/train/radiator/v4_radiator_train_0067_f63a1a981630aa8a.jpg,f63a1a981630aa8a15371fb9ed5112da13c6d34720fe3b46da04f33f53bcb4dc,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/153.jpg
v4_radiator_train_0068_e09d49d3d18367a7,sha256_e09d49d3d18367a7398b8dae6a81f5ce740f7084e97caab2bc52a573e71cf591,radiator,cooling_and_climate,train,68,data/images/dataset_v4/train/radiator/v4_radiator_train_0068_e09d49d3d18367a7.jpg,e09d49d3d18367a7398b8dae6a81f5ce740f7084e97caab2bc52a573e71cf591,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/156.jpg
v4_radiator_train_0069_a5d3ce9beed1082d,sha256_a5d3ce9beed1082d099b46170725b608d46cebdef47bb7c827791c5edc1cae01,radiator,cooling_and_climate,train,69,data/images/dataset_v4/train/radiator/v4_radiator_train_0069_a5d3ce9beed1082d.jpg,a5d3ce9beed1082d099b46170725b608d46cebdef47bb7c827791c5edc1cae01,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/027.jpg
v4_radiator_train_0070_5a2cf422e35a433e,sha256_5a2cf422e35a433ea2173e8ceab0d06fdae8336200bc3aacb5a9e4a4c2151411,radiator,cooling_and_climate,train,70,data/images/dataset_v4/train/radiator/v4_radiator_train_0070_5a2cf422e35a433e.jpg,5a2cf422e35a433ea2173e8ceab0d06fdae8336200bc3aacb5a9e4a4c2151411,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/076.jpg
v4_radiator_train_0071_2eb6321e582a964f,sha256_2eb6321e582a964f1d1abbb898fcbe6d30ec30b6a2252593fa50a4375abe3e39,radiator,cooling_and_climate,train,71,data/images/dataset_v4/train/radiator/v4_radiator_train_0071_2eb6321e582a964f.jpg,2eb6321e582a964f1d1abbb898fcbe6d30ec30b6a2252593fa50a4375abe3e39,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/046.jpg
v4_radiator_train_0072_5a508cab8bdbb2da,sha256_5a508cab8bdbb2da0c96214175cee363bb6785d45db4c225a92a00858782024d,radiator,cooling_and_climate,train,72,data/images/dataset_v4/train/radiator/v4_radiator_train_0072_5a508cab8bdbb2da.jpg,5a508cab8bdbb2da0c96214175cee363bb6785d45db4c225a92a00858782024d,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/070.jpg
v4_radiator_train_0073_5571501990225c1c,sha256_5571501990225c1cd5d295a9d785fd6a4a9a9d627711c33cc9de33fff4ad7cab,radiator,cooling_and_climate,train,73,data/images/dataset_v4/train/radiator/v4_radiator_train_0073_5571501990225c1c.jpg,5571501990225c1cd5d295a9d785fd6a4a9a9d627711c33cc9de33fff4ad7cab,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/088.jpg
v4_radiator_train_0074_72dbe1b004bb3d25,sha256_72dbe1b004bb3d258f0ef75d7fb718ae94d744c08e0601defd98d146d43e51aa,radiator,cooling_and_climate,train,74,data/images/dataset_v4/train/radiator/v4_radiator_train_0074_72dbe1b004bb3d25.jpg,72dbe1b004bb3d258f0ef75d7fb718ae94d744c08e0601defd98d146d43e51aa,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/080.jpg
v4_radiator_train_0075_707add8dec303180,sha256_707add8dec3031809b1e0729f2ddef328c478962e8e299a8be498abe26dc340d,radiator,cooling_and_climate,train,75,data/images/dataset_v4/train/radiator/v4_radiator_train_0075_707add8dec303180.jpg,707add8dec3031809b1e0729f2ddef328c478962e8e299a8be498abe26dc340d,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/022.jpg
v4_radiator_train_0076_cb3f4d43fe2ea6fb,sha256_cb3f4d43fe2ea6fb70485b095b98377a49f3b7f5a8d22ffdacfae6b5c527182e,radiator,cooling_and_climate,train,76,data/images/dataset_v4/train/radiator/v4_radiator_train_0076_cb3f4d43fe2ea6fb.jpg,cb3f4d43fe2ea6fb70485b095b98377a49f3b7f5a8d22ffdacfae6b5c527182e,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/101.jpg
v4_radiator_train_0077_b7804336091786c9,sha256_b7804336091786c9c1d2cbe748b198d588c5206fa640509a0f2c7e28816995f6,radiator,cooling_and_climate,train,77,data/images/dataset_v4/train/radiator/v4_radiator_train_0077_b7804336091786c9.jpg,b7804336091786c9c1d2cbe748b198d588c5206fa640509a0f2c7e28816995f6,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/059.jpg
v4_radiator_train_0078_46942c7cc03430a1,sha256_46942c7cc03430a1d37d04dc337067a5a9bcc7c78fd4f7cface28cb8e66e3d3e,radiator,cooling_and_climate,train,78,data/images/dataset_v4/train/radiator/v4_radiator_train_0078_46942c7cc03430a1.jpg,46942c7cc03430a1d37d04dc337067a5a9bcc7c78fd4f7cface28cb8e66e3d3e,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/134.jpg
v4_radiator_train_0079_3830686b4b581b40,sha256_3830686b4b581b40fea463da87e92a00542f23cc57278c52e3b1100623df7a04,radiator,cooling_and_climate,train,79,data/images/dataset_v4/train/radiator/v4_radiator_train_0079_3830686b4b581b40.jpg,3830686b4b581b40fea463da87e92a00542f23cc57278c52e3b1100623df7a04,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/094.jpg
v4_radiator_train_0080_a13fb97f0d1118cc,sha256_a13fb97f0d1118cc6f76ed8e34a301d95c3d982f1c606c3699ba0a34dfca4e7f,radiator,cooling_and_climate,train,80,data/images/dataset_v4/train/radiator/v4_radiator_train_0080_a13fb97f0d1118cc.jpg,a13fb97f0d1118cc6f76ed8e34a301d95c3d982f1c606c3699ba0a34dfca4e7f,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/118.jpg
v4_radiator_train_0081_8531796a369f8ac0,sha256_8531796a369f8ac0697f1d20812072fa0299f3cbfa5c1bac5727d061dcb76f74,radiator,cooling_and_climate,train,81,data/images/dataset_v4/train/radiator/v4_radiator_train_0081_8531796a369f8ac0.jpg,8531796a369f8ac0697f1d20812072fa0299f3cbfa5c1bac5727d061dcb76f74,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/017.jpg
v4_radiator_train_0082_ed38a1fb4055fffc,sha256_ed38a1fb4055fffc59b86090a9baf94c0cb0032e72ba50dcca257643d509356f,radiator,cooling_and_climate,train,82,data/images/dataset_v4/train/radiator/v4_radiator_train_0082_ed38a1fb4055fffc.jpg,ed38a1fb4055fffc59b86090a9baf94c0cb0032e72ba50dcca257643d509356f,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/071.jpg
v4_radiator_train_0083_3af8a022d2134fbd,sha256_3af8a022d2134fbd6d015be29134ada0c68841abd9b524af05ff7df7f6e33014,radiator,cooling_and_climate,train,83,data/images/dataset_v4/train/radiator/v4_radiator_train_0083_3af8a022d2134fbd.jpg,3af8a022d2134fbd6d015be29134ada0c68841abd9b524af05ff7df7f6e33014,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/068.jpg
v4_radiator_train_0084_7df88614c0d4a3b6,sha256_7df88614c0d4a3b69646d6a2ab9c9a079e1b74c157b71e2330c4a86315660c26,radiator,cooling_and_climate,train,84,data/images/dataset_v4/train/radiator/v4_radiator_train_0084_7df88614c0d4a3b6.jpg,7df88614c0d4a3b69646d6a2ab9c9a079e1b74c157b71e2330c4a86315660c26,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/034.jpg
v4_radiator_train_0085_eddd10696245f9b2,sha256_eddd10696245f9b226fe01859cb296c830762acee6763f3af6a004d626ee329b,radiator,cooling_and_climate,train,85,data/images/dataset_v4/train/radiator/v4_radiator_train_0085_eddd10696245f9b2.jpg,eddd10696245f9b226fe01859cb296c830762acee6763f3af6a004d626ee329b,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/062.jpg
v4_radiator_train_0086_abfb653ba9e76684,sha256_abfb653ba9e766847e59363fd79993edb9baf1f5141bc353e5296e3e6aa7b5bb,radiator,cooling_and_climate,train,86,data/images/dataset_v4/train/radiator/v4_radiator_train_0086_abfb653ba9e76684.jpg,abfb653ba9e766847e59363fd79993edb9baf1f5141bc353e5296e3e6aa7b5bb,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/052.jpg
v4_radiator_train_0087_2ae48648355f96ef,sha256_2ae48648355f96efbc2afb7170bd6a4408f116eadf8179eec0dbbdf805bf83b0,radiator,cooling_and_climate,train,87,data/images/dataset_v4/train/radiator/v4_radiator_train_0087_2ae48648355f96ef.jpg,2ae48648355f96efbc2afb7170bd6a4408f116eadf8179eec0dbbdf805bf83b0,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/035.jpg
v4_radiator_train_0088_dda14fd0185aeaf9,sha256_dda14fd0185aeaf9e213bb0476f4a3891188c9f01d35808b0220c4a3cc57d8e3,radiator,cooling_and_climate,train,88,data/images/dataset_v4/train/radiator/v4_radiator_train_0088_dda14fd0185aeaf9.jpg,dda14fd0185aeaf9e213bb0476f4a3891188c9f01d35808b0220c4a3cc57d8e3,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/074.jpg
v4_radiator_train_0089_1908a6871fb3fde4,sha256_1908a6871fb3fde470159ce04013de8ec6a2fc1b1e7e0a444717bfcdcf6bfc00,radiator,cooling_and_climate,train,89,data/images/dataset_v4/train/radiator/v4_radiator_train_0089_1908a6871fb3fde4.jpg,1908a6871fb3fde470159ce04013de8ec6a2fc1b1e7e0a444717bfcdcf6bfc00,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/131.jpg
v4_radiator_train_0090_8256af9545fd03e6,sha256_8256af9545fd03e6afb197462699308dc960dd4973d72bdd452f682c1bae9072,radiator,cooling_and_climate,train,90,data/images/dataset_v4/train/radiator/v4_radiator_train_0090_8256af9545fd03e6.jpg,8256af9545fd03e6afb197462699308dc960dd4973d72bdd452f682c1bae9072,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/005.jpg
v4_radiator_train_0091_d9f9fa5fdf7ea10b,sha256_d9f9fa5fdf7ea10ba5f8d20e09c4369c9f55fca7f7ecf026918db7686a082807,radiator,cooling_and_climate,train,91,data/images/dataset_v4/train/radiator/v4_radiator_train_0091_d9f9fa5fdf7ea10b.jpg,d9f9fa5fdf7ea10ba5f8d20e09c4369c9f55fca7f7ecf026918db7686a082807,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/063.jpg
v4_radiator_train_0092_862f68d8f18dffc4,sha256_862f68d8f18dffc47c661cc0732dec981ca057faa570dddb688351e03fa174f7,radiator,cooling_and_climate,train,92,data/images/dataset_v4/train/radiator/v4_radiator_train_0092_862f68d8f18dffc4.jpg,862f68d8f18dffc47c661cc0732dec981ca057faa570dddb688351e03fa174f7,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/023.jpg
v4_radiator_train_0093_98e71e1fc9b86af5,sha256_98e71e1fc9b86af53cc166756619180f2b1444e4b0e19bba7dabaff891c5adb1,radiator,cooling_and_climate,train,93,data/images/dataset_v4/train/radiator/v4_radiator_train_0093_98e71e1fc9b86af5.jpg,98e71e1fc9b86af53cc166756619180f2b1444e4b0e19bba7dabaff891c5adb1,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/069.jpg
v4_radiator_train_0094_cce5304733c44902,sha256_cce5304733c449021ae12d1a6dc39a8f9e8c7162cebdd26e5571c66e0599d1bf,radiator,cooling_and_climate,train,94,data/images/dataset_v4/train/radiator/v4_radiator_train_0094_cce5304733c44902.jpg,cce5304733c449021ae12d1a6dc39a8f9e8c7162cebdd26e5571c66e0599d1bf,224,224,RGB,gpiosenka_car_parts_50,RADIATOR,train,car parts 50/train/RADIATOR/087.jpg
