image_id,image_group_id,part_category,split,rank_within_category,image_path,sha256,source_dataset,source_dataset_root,source_split_ignored,split_seed
kaggle_51678b49c647013f,kaggle50:coil_spring:kaggle_51678b49c647013f,coil_spring,train,60,data/images/dataset_v3/train/coil_spring/coil_spring_train_060_51678b49c647013f.jpg,51678b49c647013f9017ec5f48f37de17d8a60aeb515591ebfd2cc252a484b13,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_15d6656d33ca80ed,kaggle50:headlight:kaggle_15d6656d33ca80ed,headlight,train,1,data/images/dataset_v3/train/headlight/headlight_train_001_15d6656d33ca80ed.jpg,15d6656d33ca80ed26a920fb08e5f9397c64ad0c60c67dac26843280fb089e10,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_bf9647425250990e,kaggle50:headlight:kaggle_bf9647425250990e,headlight,train,2,data/images/dataset_v3/train/headlight/headlight_train_002_bf9647425250990e.jpg,bf9647425250990eafb1bb38f5a091b9afdbbb15bc6898c52d05bc937dfe8a7f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2286b961b8dfc26b,kaggle50:headlight:kaggle_2286b961b8dfc26b,headlight,train,3,data/images/dataset_v3/train/headlight/headlight_train_003_2286b961b8dfc26b.jpg,2286b961b8dfc26b8fafe8ddcad2b09caeee1fc108d95df7b76eb43c1d88b14d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_dafa288d58525134,kaggle50:headlight:kaggle_dafa288d58525134,headlight,train,4,data/images/dataset_v3/train/headlight/headlight_train_004_dafa288d58525134.jpg,dafa288d585251343e51f8d77ba55e099540b24eb1e65217f384ae132ca2687f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_749a7ff7baa8765e,kaggle50:headlight:kaggle_749a7ff7baa8765e,headlight,train,5,data/images/dataset_v3/train/headlight/headlight_train_005_749a7ff7baa8765e.jpg,749a7ff7baa8765e57823f5e0add318a337f4ee0bd8d800d08164d6e5fbed5bd,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_35fa368edbf459fa,kaggle50:headlight:kaggle_35fa368edbf459fa,headlight,train,6,data/images/dataset_v3/train/headlight/headlight_train_006_35fa368edbf459fa.jpg,35fa368edbf459fa8a00bb35c7ca07c8edc65d44d246aa4bbf5f4e28b0293e1d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_c398f3a1bacd104c,kaggle50:headlight:kaggle_c398f3a1bacd104c,headlight,train,7,data/images/dataset_v3/train/headlight/headlight_train_007_c398f3a1bacd104c.jpg,c398f3a1bacd104c40644b9b5d87602639726b0967df5214729251a0d9c87255,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e3fa91abb04efd50,kaggle50:headlight:kaggle_e3fa91abb04efd50,headlight,train,8,data/images/dataset_v3/train/headlight/headlight_train_008_e3fa91abb04efd50.jpg,e3fa91abb04efd5008449c533c64a92b72daa35d037c45bf4a62fff791eac78e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e7c5f2b5c292a09d,kaggle50:headlight:kaggle_e7c5f2b5c292a09d,headlight,train,9,data/images/dataset_v3/train/headlight/headlight_train_009_e7c5f2b5c292a09d.jpg,e7c5f2b5c292a09d7dde3cb75f5ac80175562f7dda93220dfb03e006a59c0b54,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_33b460f99b5e345e,kaggle50:headlight:kaggle_33b460f99b5e345e,headlight,train,10,data/images/dataset_v3/train/headlight/headlight_train_010_33b460f99b5e345e.jpg,33b460f99b5e345edd0fbacb7fb8b5e516f494896e56a5589d63c933e9161d75,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5d3fb1b29791125b,kaggle50:headlight:kaggle_5d3fb1b29791125b,headlight,train,11,data/images/dataset_v3/train/headlight/headlight_train_011_5d3fb1b29791125b.jpg,5d3fb1b29791125b3600e50a69a0a8186400c3df03c706633a9d2b47792211cd,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b91ce5f846c9cffc,kaggle50:headlight:kaggle_b91ce5f846c9cffc,headlight,train,12,data/images/dataset_v3/train/headlight/headlight_train_012_b91ce5f846c9cffc.jpg,b91ce5f846c9cffc40fa3be5d69aa1d37ce9a54bf4c15e8bc63fd1130981b9ee,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6ab6be84b6488de8,kaggle50:headlight:kaggle_6ab6be84b6488de8,headlight,train,13,data/images/dataset_v3/train/headlight/headlight_train_013_6ab6be84b6488de8.jpg,6ab6be84b6488de86198aa80447c0786eac1157a4f2d228a7f446307b57374a9,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9d420001716ba717,kaggle50:headlight:kaggle_9d420001716ba717,headlight,train,14,data/images/dataset_v3/train/headlight/headlight_train_014_9d420001716ba717.jpg,9d420001716ba71772d2e00a2562a2dfb482ae66ad12ee0679875c70d362210b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a00034aef147fe37,kaggle50:headlight:kaggle_a00034aef147fe37,headlight,train,15,data/images/dataset_v3/train/headlight/headlight_train_015_a00034aef147fe37.jpg,a00034aef147fe3720887dd0694796a0ef1fe3ecb62c01c6f7cbf137028f09a9,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2986b6a09509394a,kaggle50:headlight:kaggle_2986b6a09509394a,headlight,train,16,data/images/dataset_v3/train/headlight/headlight_train_016_2986b6a09509394a.jpg,2986b6a09509394ac2f2cd837dbd72e96b85d9dfb93068ce6c5a688b64b09b0d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b22dc17fe8414813,kaggle50:headlight:kaggle_b22dc17fe8414813,headlight,train,17,data/images/dataset_v3/train/headlight/headlight_train_017_b22dc17fe8414813.jpg,b22dc17fe8414813de2570223817af97fc5fca88dcec1a64174b8a42d0438e97,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_ef8e721dd52c5699,kaggle50:headlight:kaggle_ef8e721dd52c5699,headlight,train,18,data/images/dataset_v3/train/headlight/headlight_train_018_ef8e721dd52c5699.jpg,ef8e721dd52c569903371d0e6cc74d8f1f01078ef0399890b342dce9a227fd6f,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
kaggle_3ef7fa3471c13be4,kaggle50:headlight:kaggle_3ef7fa3471c13be4,headlight,train,19,data/images/dataset_v3/train/headlight/headlight_train_019_3ef7fa3471c13be4.jpg,3ef7fa3471c13be44fd816d982a9606f627a249e4d99c4e0dbf08c9e094d0612,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2ee00b0ce71b7952,kaggle50:headlight:kaggle_2ee00b0ce71b7952,headlight,train,20,data/images/dataset_v3/train/headlight/headlight_train_020_2ee00b0ce71b7952.jpg,2ee00b0ce71b7952107e3d18a78f32d18136c9daf42f6472f1a2f07f15ea2a94,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_621100451c040848,kaggle50:headlight:kaggle_621100451c040848,headlight,train,21,data/images/dataset_v3/train/headlight/headlight_train_021_621100451c040848.jpg,621100451c0408482a283f85e37d845daf458e91087a59a15fb85394a4ac21fd,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e356e1b751b132c3,kaggle50:headlight:kaggle_e356e1b751b132c3,headlight,train,22,data/images/dataset_v3/train/headlight/headlight_train_022_e356e1b751b132c3.jpg,e356e1b751b132c3ee17db805cb0e3eca538c7452c14bb0362a3bf1555b38454,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4096250115db6959,kaggle50:headlight:kaggle_4096250115db6959,headlight,train,23,data/images/dataset_v3/train/headlight/headlight_train_023_4096250115db6959.jpg,4096250115db69594feb702621a12820d3690f617285054228c47de192ad5d19,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_081ca9b59abeaf9c,kaggle50:headlight:kaggle_081ca9b59abeaf9c,headlight,train,24,data/images/dataset_v3/train/headlight/headlight_train_024_081ca9b59abeaf9c.jpg,081ca9b59abeaf9c080e1c2c941baf602b8c44407290ccc3e767a235940f0f49,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_c7206adc4e7c9678,kaggle50:headlight:kaggle_c7206adc4e7c9678,headlight,train,25,data/images/dataset_v3/train/headlight/headlight_train_025_c7206adc4e7c9678.jpg,c7206adc4e7c9678af8e83b088d9234123eb1179c6741ef772992565983ee451,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6909fda244173986,kaggle50:headlight:kaggle_6909fda244173986,headlight,train,26,data/images/dataset_v3/train/headlight/headlight_train_026_6909fda244173986.jpg,6909fda244173986dbfbf42d562837871aee736fbefff082a9477a21db3d7ac6,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6cfd8ab65c53cb1b,kaggle50:headlight:kaggle_6cfd8ab65c53cb1b,headlight,train,27,data/images/dataset_v3/train/headlight/headlight_train_027_6cfd8ab65c53cb1b.jpg,6cfd8ab65c53cb1b5153da347c2a6919a8f460bb42c1d9ff776dd32b96bca64d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_09547e7a6d30cf18,kaggle50:headlight:kaggle_09547e7a6d30cf18,headlight,train,28,data/images/dataset_v3/train/headlight/headlight_train_028_09547e7a6d30cf18.jpg,09547e7a6d30cf18cdc2a2ad77d89fa843f0273f990429a6ab5c7b9f07a0bf53,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_8d89636c936cedc8,kaggle50:headlight:kaggle_8d89636c936cedc8,headlight,train,29,data/images/dataset_v3/train/headlight/headlight_train_029_8d89636c936cedc8.jpg,8d89636c936cedc81b282f510881b447a51a96e6147f3aea8da79683e312c002,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4c9ae66b385cfb55,kaggle50:headlight:kaggle_4c9ae66b385cfb55,headlight,train,30,data/images/dataset_v3/train/headlight/headlight_train_030_4c9ae66b385cfb55.jpg,4c9ae66b385cfb55dd67c10b842c3aeed02b17eb3b52a579fb2a5fa32eac054a,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4cc0016d16bbbf71,kaggle50:headlight:kaggle_4cc0016d16bbbf71,headlight,train,31,data/images/dataset_v3/train/headlight/headlight_train_031_4cc0016d16bbbf71.jpg,4cc0016d16bbbf71e3587958b492e77aba741c9493f786643d327e5f03cf5aec,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_85b22f4dae00fa46,kaggle50:headlight:kaggle_85b22f4dae00fa46,headlight,train,32,data/images/dataset_v3/train/headlight/headlight_train_032_85b22f4dae00fa46.jpg,85b22f4dae00fa46233d25c08585c04cdb7f7e3e1179c1a3e3f082e0b0a09dae,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_44ea421836d0b3ea,kaggle50:headlight:kaggle_44ea421836d0b3ea,headlight,train,33,data/images/dataset_v3/train/headlight/headlight_train_033_44ea421836d0b3ea.jpg,44ea421836d0b3eaadcc691135be956d2cb2bef767b51104c871ea3f57581ad0,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
kaggle_e2f9beec12594b9d,kaggle50:headlight:kaggle_e2f9beec12594b9d,headlight,train,34,data/images/dataset_v3/train/headlight/headlight_train_034_e2f9beec12594b9d.jpg,e2f9beec12594b9d57ece32df96ec0fcc71725bb143a310e1042d35781502024,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d1c95e54626199ec,kaggle50:headlight:kaggle_d1c95e54626199ec,headlight,train,35,data/images/dataset_v3/train/headlight/headlight_train_035_d1c95e54626199ec.jpg,d1c95e54626199ec4e16775dcc7ecf3cff286c90ce6d7a8e22f00b3936e93cb4,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_2844e352928057ef,kaggle50:headlight:kaggle_2844e352928057ef,headlight,train,36,data/images/dataset_v3/train/headlight/headlight_train_036_2844e352928057ef.jpg,2844e352928057efe52e272b74b4abd9c994d8e1816e25625f375cbd58624a86,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_092ceee3f3e5c5f6,kaggle50:headlight:kaggle_092ceee3f3e5c5f6,headlight,train,37,data/images/dataset_v3/train/headlight/headlight_train_037_092ceee3f3e5c5f6.jpg,092ceee3f3e5c5f6565cdd7fddad2b14ab8d27b054f2d206e1783c7088a7db9c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5b1d5c0b71a1ec89,kaggle50:headlight:kaggle_5b1d5c0b71a1ec89,headlight,train,38,data/images/dataset_v3/train/headlight/headlight_train_038_5b1d5c0b71a1ec89.jpg,5b1d5c0b71a1ec8938a57cc721d9bfe30bf8de0d05074a9fc62a3cd33c477c78,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f7ee78c02abfb595,kaggle50:headlight:kaggle_f7ee78c02abfb595,headlight,train,39,data/images/dataset_v3/train/headlight/headlight_train_039_f7ee78c02abfb595.jpg,f7ee78c02abfb59518e6700ed62f9202ae9c5e223f9357529e273c6e66927f6e,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a397f8fe17606cad,kaggle50:headlight:kaggle_a397f8fe17606cad,headlight,train,40,data/images/dataset_v3/train/headlight/headlight_train_040_a397f8fe17606cad.jpg,a397f8fe17606cad9a4153da6bf9df5a51b1db351ed936325b45c29da8e0f045,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_6089c8f725a56ceb,kaggle50:headlight:kaggle_6089c8f725a56ceb,headlight,train,41,data/images/dataset_v3/train/headlight/headlight_train_041_6089c8f725a56ceb.jpg,6089c8f725a56cebdb71c616c59a6cd1b4c69244aeb3cc520a5c6fe90a059ff2,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b31053ce280aa679,kaggle50:headlight:kaggle_b31053ce280aa679,headlight,train,42,data/images/dataset_v3/train/headlight/headlight_train_042_b31053ce280aa679.jpg,b31053ce280aa679a42d4cda5953eade68cea70f0ee937e3a9373126c7b4967b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_aff5493c8a47f737,kaggle50:headlight:kaggle_aff5493c8a47f737,headlight,train,43,data/images/dataset_v3/train/headlight/headlight_train_043_aff5493c8a47f737.jpg,aff5493c8a47f737f837b3dfe90fb5b375f131adc77721fd7611af2dcbe304e5,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_a588ba154f67a2b9,kaggle50:headlight:kaggle_a588ba154f67a2b9,headlight,train,44,data/images/dataset_v3/train/headlight/headlight_train_044_a588ba154f67a2b9.jpg,a588ba154f67a2b91e44c73e6b98aef2284fe76492f073f12f22c858d0af233d,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_e2c731cab3f91947,kaggle50:headlight:kaggle_e2c731cab3f91947,headlight,train,45,data/images/dataset_v3/train/headlight/headlight_train_045_e2c731cab3f91947.jpg,e2c731cab3f91947d15119fc304fd83469ece824ebf42c7bc8ee3216211117de,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_8ee51f6305b892f0,kaggle50:headlight:kaggle_8ee51f6305b892f0,headlight,train,46,data/images/dataset_v3/train/headlight/headlight_train_046_8ee51f6305b892f0.jpg,8ee51f6305b892f0326f664a94f2c07e136306cbe4e1455e7bb49706b332eebd,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b8715c4081ed5eff,kaggle50:headlight:kaggle_b8715c4081ed5eff,headlight,train,47,data/images/dataset_v3/train/headlight/headlight_train_047_b8715c4081ed5eff.jpg,b8715c4081ed5eff3dd18e75abf601d824a96b08cd8a9e24fb667e6e965e7eb2,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f5d191ce2fac5b0f,kaggle50:headlight:kaggle_f5d191ce2fac5b0f,headlight,train,48,data/images/dataset_v3/train/headlight/headlight_train_048_f5d191ce2fac5b0f.jpg,f5d191ce2fac5b0f1268dc9ac4da44953f7b600a8f7862ad3f435a1e12a6bff7,gpiosenka/car-parts-40-classes,car parts 50,test,dataset-v3-split-v1
kaggle_feee154c21471cdf,kaggle50:headlight:kaggle_feee154c21471cdf,headlight,train,49,data/images/dataset_v3/train/headlight/headlight_train_049_feee154c21471cdf.jpg,feee154c21471cdfdac88cf61016f958c84022776fdb56836d0ff6d0936fe2cd,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_53a77d9fb352eb03,kaggle50:headlight:kaggle_53a77d9fb352eb03,headlight,train,50,data/images/dataset_v3/train/headlight/headlight_train_050_53a77d9fb352eb03.jpg,53a77d9fb352eb032a078682d49b74e6cc24b4b64def9f1f6958fdca1e7ae888,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_be0e6d831208de18,kaggle50:headlight:kaggle_be0e6d831208de18,headlight,train,51,data/images/dataset_v3/train/headlight/headlight_train_051_be0e6d831208de18.jpg,be0e6d831208de18bdde1fd63082ba8eb7af15e3d01b87485520350792789900,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_29234b57269468bc,kaggle50:headlight:kaggle_29234b57269468bc,headlight,train,52,data/images/dataset_v3/train/headlight/headlight_train_052_29234b57269468bc.jpg,29234b57269468bcf4c0d9d41cc1309334228333091aa5f722e1c070cb130593,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_5d309d801a6afba5,kaggle50:headlight:kaggle_5d309d801a6afba5,headlight,train,53,data/images/dataset_v3/train/headlight/headlight_train_053_5d309d801a6afba5.jpg,5d309d801a6afba569a7c5264c0f99e7615419d885c526777bdfbff60f1557a0,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_686f6783927dcaa8,kaggle50:headlight:kaggle_686f6783927dcaa8,headlight,train,54,data/images/dataset_v3/train/headlight/headlight_train_054_686f6783927dcaa8.jpg,686f6783927dcaa8d3f8669057155b72f3000cb151792883a163b6803dfe98ca,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_90a4a378627e748e,kaggle50:headlight:kaggle_90a4a378627e748e,headlight,train,55,data/images/dataset_v3/train/headlight/headlight_train_055_90a4a378627e748e.jpg,90a4a378627e748e39d8a1d09709e11116dac2336ad600e324967f35cf4ea1d7,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_b52c2079b234d22c,kaggle50:headlight:kaggle_b52c2079b234d22c,headlight,train,56,data/images/dataset_v3/train/headlight/headlight_train_056_b52c2079b234d22c.jpg,b52c2079b234d22c668a2e6cd01030b7b9773834703a38c4df128753820b6662,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f5a89e285fdf4a3c,kaggle50:headlight:kaggle_f5a89e285fdf4a3c,headlight,train,57,data/images/dataset_v3/train/headlight/headlight_train_057_f5a89e285fdf4a3c.jpg,f5a89e285fdf4a3c669fbc71efb266b760f1c043ef2826adf62c49e5ee8eec0b,gpiosenka/car-parts-40-classes,car parts 50,validation,dataset-v3-split-v1
kaggle_35d91578cfb51adc,kaggle50:headlight:kaggle_35d91578cfb51adc,headlight,train,58,data/images/dataset_v3/train/headlight/headlight_train_058_35d91578cfb51adc.jpg,35d91578cfb51adcdaddfe6a3be3191b0349e886859b1a7c2e8ceaf899eb6de8,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_87f7268c7ad46b5e,kaggle50:headlight:kaggle_87f7268c7ad46b5e,headlight,train,59,data/images/dataset_v3/train/headlight/headlight_train_059_87f7268c7ad46b5e.jpg,87f7268c7ad46b5e0bbd831f34fa54d7a8a00de4182258e86396b6523d620e5f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_9803761f9f9139a1,kaggle50:headlight:kaggle_9803761f9f9139a1,headlight,train,60,data/images/dataset_v3/train/headlight/headlight_train_060_9803761f9f9139a1.jpg,9803761f9f9139a11787fbec0e9bbbb548be83b70ae0da9ffee3c02179a9d298,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_35348b54323e3944,kaggle50:oil_filter:kaggle_35348b54323e3944,oil_filter,train,1,data/images/dataset_v3/train/oil_filter/oil_filter_train_001_35348b54323e3944.jpg,35348b54323e3944a148da1eaee4e89f45a080b9cbd7f21699008a8580dcf879,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_f47e89899b373694,kaggle50:oil_filter:kaggle_f47e89899b373694,oil_filter,train,2,data/images/dataset_v3/train/oil_filter/oil_filter_train_002_f47e89899b373694.jpg,f47e89899b37369431b5ca4bed571a7d0de74e6f09e94f88acd1332c63cc5c1b,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_1c24550f1e96dfdb,kaggle50:oil_filter:kaggle_1c24550f1e96dfdb,oil_filter,train,3,data/images/dataset_v3/train/oil_filter/oil_filter_train_003_1c24550f1e96dfdb.jpg,1c24550f1e96dfdbe0b8585f48520caab76bbdfdee6fa62ed28034508bebd31f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_35ed992b012c6499,kaggle50:oil_filter:kaggle_35ed992b012c6499,oil_filter,train,4,data/images/dataset_v3/train/oil_filter/oil_filter_train_004_35ed992b012c6499.jpg,35ed992b012c6499410ba635891d1a618f7ccc8ecbab1e01cdf435fdba5fb698,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_37f0ab31c04aafff,kaggle50:oil_filter:kaggle_37f0ab31c04aafff,oil_filter,train,5,data/images/dataset_v3/train/oil_filter/oil_filter_train_005_37f0ab31c04aafff.jpg,37f0ab31c04aafff5cbb39bbc51499ac56c73d570310e0046cc8aeb4d6baee09,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_33b108fbacc76e9d,kaggle50:oil_filter:kaggle_33b108fbacc76e9d,oil_filter,train,6,data/images/dataset_v3/train/oil_filter/oil_filter_train_006_33b108fbacc76e9d.jpg,33b108fbacc76e9d3ec3c6d8f62c7a5a3d111db346caf8fb0ed110c4628a26cb,gpiosenka/car-parts-40-classes,car parts 50,test,dataset-v3-split-v1
kaggle_70f3ef665f750ecd,kaggle50:oil_filter:kaggle_70f3ef665f750ecd,oil_filter,train,7,data/images/dataset_v3/train/oil_filter/oil_filter_train_007_70f3ef665f750ecd.jpg,70f3ef665f750ecd30d6ef76d7f5a68d9e34f58108c5d7e4f3da77022d1c55d2,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_fded6c4b49feb080,kaggle50:oil_filter:kaggle_fded6c4b49feb080,oil_filter,train,8,data/images/dataset_v3/train/oil_filter/oil_filter_train_008_fded6c4b49feb080.jpg,fded6c4b49feb080bf0f7576c6ec1f52c321ff4217546d33912c88031caf4a6c,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4e989a00cea63b48,kaggle50:oil_filter:kaggle_4e989a00cea63b48,oil_filter,train,9,data/images/dataset_v3/train/oil_filter/oil_filter_train_009_4e989a00cea63b48.jpg,4e989a00cea63b487771e7261d82874a5ff462b6bce5b671f5078edf5dadaee9,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_c6bc47297b83b561,kaggle50:oil_filter:kaggle_c6bc47297b83b561,oil_filter,train,10,data/images/dataset_v3/train/oil_filter/oil_filter_train_010_c6bc47297b83b561.jpg,c6bc47297b83b56178e57957654bc8bd9dc3bc526791079e3fc0faaee9659113,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_df42e6c196f301cd,kaggle50:oil_filter:kaggle_df42e6c196f301cd,oil_filter,train,11,data/images/dataset_v3/train/oil_filter/oil_filter_train_011_df42e6c196f301cd.jpg,df42e6c196f301cdf7ee6708447d647ae913b435238c286018c0c69d107e2e0f,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_d72b19769d16ab78,kaggle50:oil_filter:kaggle_d72b19769d16ab78,oil_filter,train,12,data/images/dataset_v3/train/oil_filter/oil_filter_train_012_d72b19769d16ab78.jpg,d72b19769d16ab78c40fd6d0e4cd8251d9d9d35e38d62f0f8620c2d86fae54cf,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_4769b23d7f7b8936,kaggle50:oil_filter:kaggle_4769b23d7f7b8936,oil_filter,train,13,data/images/dataset_v3/train/oil_filter/oil_filter_train_013_4769b23d7f7b8936.jpg,4769b23d7f7b89367a9ae233640fe6efae72c42ef96f564ae2598f0059f6e5ef,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_bc933aae65918157,kaggle50:oil_filter:kaggle_bc933aae65918157,oil_filter,train,14,data/images/dataset_v3/train/oil_filter/oil_filter_train_014_bc933aae65918157.jpg,bc933aae65918157d8582567074090f9b4e7e272cc4e7e6836da53815ac77eb7,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_211a9af8d752349a,kaggle50:oil_filter:kaggle_211a9af8d752349a,oil_filter,train,15,data/images/dataset_v3/train/oil_filter/oil_filter_train_015_211a9af8d752349a.jpg,211a9af8d752349a5a572f31f4918e6b6fd8941e30af39f647fe79df29f01ebb,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_bc71527511b060ce,kaggle50:oil_filter:kaggle_bc71527511b060ce,oil_filter,train,16,data/images/dataset_v3/train/oil_filter/oil_filter_train_016_bc71527511b060ce.jpg,bc71527511b060ceb93ef39233d3fd4709d7f00dfac5f15b4afbc97f767a83f1,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_84e5e6ffa9434076,kaggle50:oil_filter:kaggle_84e5e6ffa9434076,oil_filter,train,17,data/images/dataset_v3/train/oil_filter/oil_filter_train_017_84e5e6ffa9434076.jpg,84e5e6ffa94340763e3f0614cdcf4a3479d34b0b39909c8c058575c51809caed,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_58aac507d17f089a,kaggle50:oil_filter:kaggle_58aac507d17f089a,oil_filter,train,18,data/images/dataset_v3/train/oil_filter/oil_filter_train_018_58aac507d17f089a.jpg,58aac507d17f089ae2b0a2238a770287f8e04559c5228c288edb60db79bac817,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
kaggle_cd36aa7053b32934,kaggle50:oil_filter:kaggle_cd36aa7053b32934,oil_filter,train,19,data/images/dataset_v3/train/oil_filter/oil_filter_train_019_cd36aa7053b32934.jpg,cd36aa7053b32934d99c6c7599a29b9e6bce5b608a040ea41c043544b1fa6c65,gpiosenka/car-parts-40-classes,car parts 50,train,dataset-v3-split-v1
